timestamp,bytes_in,bytes_out,http_response_code,connection_duration_ms
1744888920,36235,73831,200,4305
1744888980,32089,92888,200,1800
1744889040,223,588,404,3057
1744889100,40206,98703,200,3534
1744889160,21276,69680,200,3439
1744889220,21745,69964,200,1414
1744889280,20189,69502,200,1368
1744889340,21782,85994,200,4542
1744889400,30555,77381,200,106
1744889460,32689,75110,200,1503
1744889520,29324,67330,200,3000
1744889580,23867,77374,200,345
1744889640,35752,79445,200,2554
1744889700,31304,66641,200,83
1744889760,30643,68022,200,4835
1744889820,41203,86078,200,571
1744889880,45366,91762,200,325
1744889940,29411,84569,200,1749
1744890000,35543,78770,200,3758
1744890060,29998,73772,200,2954
1744890120,37294,93363,200,4635
1744890180,43391,95202,200,389
1744890240,25297,89554,200,490
1744890300,31235,94060,200,3930
1744890360,26869,67199,200,4888
1744890420,24960,85335,200,2512
1744890480,29722,70661,200,4419
1744890540,22016,60046,200,209
1744890600,40744,85762,200,109
1744890660,30306,84237,200,3931
1744890720,48694,97997,200,1494
1744890780,348,798,404,181
1744890840,21511,84664,200,4789
1744890900,35576,87699,200,3739
1744890960,29291,72203,200,3086
1744891020,32160,66320,200,2903
1744891080,164,425,404,2615
1744891140,21260,65132,200,51
1744891200,33142,84578,200,3071
1744891260,289,643,404,1552
1744891320,23863,84950,200,4283
1744891380,33885,80797,200,2727
1744891440,217,777,404,2066
1744891500,20308,61541,200,1738
1744891560,40992,86498,200,809
1744891620,27958,95468,200,2083
1744891680,28956,75063,200,2819
1744891740,77,214,500,1154
1744891800,29998,93714,200,2828
1744891860,29249,99660,200,1991
1744891920,28519,62769,200,2094
1744891980,29457,92906,200,865
1744892040,44567,92024,200,985
1744892100,23546,71465,200,2853
1744892160,141,340,500,2240
1744892220,41943,99876,200,2602
1744892280,38464,89004,200,4250
1744892340,32037,68174,200,245
1744892400,250,664,404,3809
1744892460,27389,62678,200,2313
1744892520,27650,72265,200,2708
1744892580,26151,76312,200,1882
1744892640,36025,98674,200,4610
1744892700,22642,76616,200,2130
1744892760,282,750,404,3017
1744892820,37416,87284,200,4125
1744892880,18317,70095,200,2072
1744892940,30075,61062,200,2187
1744893000,25419,91380,200,1860
1744893060,38213,80270,200,1818
1744893120,47065,94249,200,634
1744893180,28498,69374,200,2552
1744893240,26814,94439,200,3449
1744893300,37713,93898,200,776
1744893360,24268,66797,200,4925
1744893420,32717,92035,200,1878
1744893480,34734,74704,200,1875
1744893540,241,557,500,3217
1744893600,33952,87262,200,2703
1744893660,29995,84212,200,4322
1744893720,30133,60664,200,1017
1744893780,33336,87383,200,3442
1744893840,31917,84173,200,2137
1744893900,161,403,404,3962
1744893960,20450,65864,200,2602
1744894020,23005,75251,200,51
1744894080,25118,92307,200,809
1744894140,29036,75846,200,1906
1744894200,17132,63276,200,2418
1744894260,20608,61007,200,2565
1744894320,29810,85436,200,4188
1744894380,33313,78780,200,86
1744894440,34444,98938,200,1933
1744894500,64,215,404,3721
1744894560,25057,82300,200,4592
1744894620,33394,81615,200,3624
1744894680,29275,92229,200,2873
1744894740,29830,73746,200,3549
1744894800,38786,137130,200,4108
1744894860,58015,143546,200,303
1744894920,41445,125641,200,2487
1744894980,43821,107386,200,4190
1744895040,40996,102632,200,3464
1744895100,60996,130343,200,708
1744895160,39679,106515,200,392
1744895220,51544,113926,200,4064
1744895280,46348,126035,200,186
1744895340,51761,106600,200,1034
1744895400,42562,140668,200,1335
1744895460,39484,116227,200,1960
1744895520,66,220,500,2897
1744895580,93,301,404,690
1744895640,59576,131238,200,1584
1744895700,53237,130067,200,3278
1744895760,40108,149284,200,3391
1744895820,60852,126138,200,1328
1744895880,55554,118785,200,850
1744895940,26999,104803,200,4990
1744896000,32752,100142,200,4491
1744896060,36034,106736,200,3077
1744896120,33279,114416,200,3371
1744896180,104,385,500,2755
1744896240,46694,119517,200,2689
1744896300,50351,140471,200,2600
1744896360,41286,130324,200,1960
1744896420,34003,125247,200,2231
1744896480,33550,117572,200,4584
1744896540,48837,110552,200,1903
1744896600,36599,134045,200,4315
1744896660,55956,121391,200,1581
1744896720,66041,143654,200,3209
1744896780,59579,124646,200,2269
1744896840,59641,145980,200,3292
1744896900,48305,108111,200,661
1744896960,60996,122799,200,3842
1744897020,68794,138700,200,1283
1744897080,47711,135078,200,4874
1744897140,43165,109956,200,2692
1744897200,156,357,500,4523
1744897260,49681,102505,200,4951
1744897320,85,221,404,572
1744897380,36078,101722,200,2623
1744897440,65555,147005,200,3093
1744897500,49971,110316,200,4088
1744897560,207,477,500,769
1744897620,222,784,500,4129
1744897680,38349,136683,200,124
1744897740,270,580,500,2036
1744897800,63940,144800,200,1958
1744897860,56,206,500,4483
1744897920,45475,112645,200,4452
1744897980,39561,127690,200,3085
1744898040,36558,138391,200,1384
1744898100,47397,109390,200,2035
1744898160,43775,108431,200,3579
1744898220,52171,106845,200,1789
1744898280,36263,125559,200,4380
1744898340,31163,122553,200,1516
1744898400,43655,142993,200,2618
1744898460,49115,102483,200,319
1744898520,326,673,404,3430
1744898580,38108,104866,200,2012
1744898640,32973,105593,200,4453
1744898700,37132,108146,200,3143
1744898760,50224,102748,200,4851
1744898820,166,458,500,3553
1744898880,89413,266330,200,3146
1744898940,48183,103783,200,4307
1744899000,57358,147856,200,756
1744899060,329,725,404,4016
1744899120,51567,117412,200,4764
1744899180,38164,121759,200,3066
1744899240,57940,132111,200,1169
1744899300,42751,127694,200,1941
1744899360,27210,107462,200,1022
1744899420,33021,128305,200,317
1744899480,58917,129321,200,2775
1744899540,32804,114476,200,1206
1744899600,148,407,500,4960
1744899660,65139,146049,200,1308
1744899720,170,519,500,2271
1744899780,42514,143270,200,4785
1744899840,30391,105333,200,1537
1744899900,46766,137563,200,4245
1744899960,42436,116694,200,423
1744900020,58353,146875,200,2881
1744900080,30143,101777,200,2871
1744900140,55213,147332,200,3669
1744900200,63064,144162,200,1023
1744900260,48657,107154,200,1308
1744900320,37856,132690,200,2190
1744900380,40847,141444,200,1747
1744900440,30517,121566,200,962
1744900500,43647,134612,200,3895
1744900560,36081,112426,200,117
1744900620,40055,114708,200,686
1744900680,39275,145526,200,3560
1744900740,33513,117932,200,3921
1744900800,42648,132016,200,1030
1744900860,46318,108954,200,1257
1744900920,42185,100264,200,3493
1744900980,303,711,500,4302
1744901040,200,650,404,1836
1744901100,72940,146310,200,1925
1744901160,50490,108126,200,1404
1744901220,44019,121706,200,3293
1744901280,46136,139103,200,3546
1744901340,37197,113321,200,2859
1744901400,37020,103339,200,1257
1744901460,40013,122127,200,3542
1744901520,58626,149625,200,49
1744901580,60980,136159,200,3196
1744901640,62475,131292,200,1102
1744901700,54322,119414,200,1579
1744901760,28952,107301,200,396
1744901820,44383,111090,200,4717
1744901880,107,252,404,961
1744901940,48864,131538,200,3223
1744902000,33044,86338,200,2392
1744902060,20827,59344,200,2040
1744902120,30562,61944,200,4532
1744902180,14582,51814,200,2809
1744902240,29629,60164,200,585
1744902300,21873,75795,200,1996
1744902360,17660,69207,200,1442
1744902420,20994,71323,200,3088
1744902480,22991,75184,200,118
1744902540,135,278,404,252
1744902600,27494,55193,200,1048
1744902660,26072,54552,200,1570
1744902720,20678,52186,200,3729
1744902780,39307,83429,200,2674
1744902840,31003,65928,200,24
1744902900,32621,83330,200,2638
1744902960,35261,76704,200,2090
1744903020,28475,56986,200,2622
1744903080,23896,70885,200,4017
1744903140,16064,50459,200,1994
1744903200,21068,74670,200,4655
1744903260,140,372,404,2103
1744903320,28874,81209,200,2467
1744903380,133,498,500,4995
1744903440,23483,71886,200,4653
1744903500,20883,54696,200,3835
1744903560,16265,56333,200,989
1744903620,22408,56384,200,365
1744903680,38023,83217,200,3932
1744903740,236,537,404,3531
1744903800,18857,57681,200,4877
1744903860,40214,84537,200,1943
1744903920,17265,61063,200,3283
1744903980,32642,71399,200,1420
1744904040,19873,68222,200,531
1744904100,15732,59993,200,4385
1744904160,37767,80552,200,1489
1744904220,21714,59448,200,1756
1744904280,25465,74795,200,4474
1744904340,302,706,404,2100
1744904400,26767,74544,200,2063
1744904460,22595,85426,200,3922
1744904520,23563,85714,200,438
1744904580,19920,76528,200,3781
1744904640,131,334,500,2161
1744904700,16620,55258,200,3297
1744904760,28593,82516,200,1942
1744904820,28933,71587,200,1821
1744904880,15214,53249,200,657
1744904940,24883,63150,200,2129
1744905000,19816,61531,200,400
1744905060,31855,73297,200,1420
1744905120,34951,84743,200,169
1744905180,14416,56609,200,408
1744905240,24623,76028,200,3851
1744905300,33117,81039,200,2885
1744905360,76,242,500,522
1744905420,25924,54204,200,1717
1744905480,31582,84908,200,561
1744905540,31555,79831,200,4709
1744905600,20619,56807,200,3692
1744905660,24354,75061,200,2595
1744905720,31140,71111,200,2590
1744905780,41317,85982,200,3974
1744905840,166,378,404,780
1744905900,25137,58185,200,2653
1744905960,31412,84120,200,2055
1744906020,23332,87408,200,578
1744906080,24243,71207,200,3787
1744906140,19288,68360,200,287
1744906200,199,513,404,450
1744906260,26783,62446,200,1216
1744906320,36256,80205,200,1108
1744906380,28931,75862,200,3397
1744906440,20552,67781,200,2770
1744906500,28578,57742,200,2648
1744906560,148,441,404,1780
1744906620,34507,75615,200,3543
1744906680,21208,82188,200,279
1744906740,13481,51400,200,4169
1744906800,36179,88408,200,600
1744906860,27964,69075,200,3319
1744906920,30235,66790,200,470
1744906980,27639,75607,200,3306
1744907040,17926,68039,200,1353
1744907100,20878,67730,200,2551
1744907160,19052,70573,200,3608
1744907220,25217,54066,200,1053
1744907280,19461,71567,200,187
1744907340,22745,84040,200,3632
1744907400,17422,58345,200,3070
1744907460,25258,79958,200,4548
1744907520,26704,81015,200,4871
1744907580,30053,68352,200,1841
1744907640,28899,65396,200,2130
1744907700,28184,84870,200,4855
1744907760,15930,55907,200,2892
1744907820,21364,57540,200,3597
1744907880,29762,81443,200,3571
1744907940,29830,89710,200,4137
1744908000,20708,70076,200,2994
1744908060,27026,68182,200,4957
1744908120,19354,69827,200,4846
1744908180,24334,50698,200,2506
1744908240,20468,52557,200,3938
1744908300,21232,62701,200,464
1744908360,27394,57442,200,1954
1744908420,16051,62194,200,1367
1744908480,28792,68306,200,282
1744908540,23077,67739,200,1959
1744908600,22421,64105,200,1292
1744908660,25879,76959,200,2258
1744908720,17808,53682,200,3538
1744908780,16052,56177,200,4182
1744908840,16030,54761,200,1883
1744908900,22760,51539,200,97
1744908960,189,524,500,3443
1744909020,37721,86391,200,4494
1744909080,25253,51581,200,355
1744909140,22170,77883,200,2879
1744909200,21754,85295,200,1884
1744909260,214,641,404,267
1744909320,202,792,500,4297
1744909380,17679,67814,200,149
1744909440,15502,54632,200,1957
1744909500,39190,83829,200,4512
1744909560,26625,56228,200,3660
1744909620,27753,67063,200,1269
1744909680,25612,78416,200,4889
1744909740,33024,73510,200,511
1744909800,20316,62851,200,502
1744909860,33058,85131,200,4536
1744909920,27274,62443,200,2690
1744909980,26868,68746,200,1254
1744910040,29759,69350,200,628
1744910100,33450,106598,200,46
1744910160,28803,77746,200,753
1744910220,18847,74531,200,1952
1744910280,31097,82120,200,1076
1744910340,25058,76101,200,1847
1744910400,23664,69913,200,1389
1744910460,32578,80099,200,1155
1744910520,21385,66998,200,695
1744910580,284,761,500,3051
1744910640,96,323,404,2072
1744910700,22193,79092,200,1989
1744910760,23625,88903,200,828
1744910820,39338,89972,200,4871
1744910880,24879,68269,200,3305
1744910940,35869,84359,200,3946
1744911000,23083,57883,200,752
1744911060,196,667,404,2461
1744911120,34249,75476,200,2979
1744911180,194,585,404,3409
1744911240,51156,161898,200,4299
1744911300,39211,84105,200,1591
1744911360,30630,87863,200,3764
1744911420,29608,83819,200,925
1744911480,41087,88420,200,1576
1744911540,19147,67722,200,4338
1744911600,32540,86779,200,3159
1744911660,42409,85764,200,3292
1744911720,24649,61954,200,3490
1744911780,18106,56203,200,4973
1744911840,17708,65358,200,1856
1744911900,17453,52306,200,2952
1744911960,29391,75173,200,2161
1744912020,23776,79492,200,466
1744912080,22199,72809,200,4676
1744912140,20628,61101,200,3982
1744912200,29531,74130,200,886
1744912260,25439,64600,200,4829
1744912320,22936,66337,200,4377
1744912380,18224,55832,200,1914
1744912440,30835,72820,200,3853
1744912500,30607,75181,200,2944
1744912560,30231,79930,200,4283
1744912620,28637,65508,200,915
1744912680,29246,59343,200,664
1744912740,25612,67270,200,42
1744912800,1309,3000,200,3220
1744912860,306,718,404,960
1744912920,1078,3000,200,609
1744912980,97,298,404,745
1744913040,891,3000,200,4717
1744913100,1380,3000,200,419
1744913160,1034,3000,200,3745
1744913220,1416,3000,200,4674
1744913280,832,3000,200,4330
1744913340,1368,3000,200,3181
1744913400,170,484,500,1816
1744913460,1198,3000,200,4679
1744913520,1175,3000,200,1847
1744913580,950,3000,200,3192
1744913640,885,3000,200,2041
1744913700,1165,3000,200,3378
1744913760,1163,3000,200,1485
1744913820,863,3000,200,91
1744913880,1233,3000,200,347
1744913940,1067,3000,200,1590
1744914000,1263,3000,200,473
1744914060,887,3000,200,2433
1744914120,1394,3000,200,1906
1744914180,1447,3000,200,1413
1744914240,255,674,404,713
1744914300,792,3000,200,3582
1744914360,1262,3000,200,2196
1744914420,1345,3000,200,1800
1744914480,1001,3000,200,1594
1744914540,124,443,404,1118
1744914600,781,3000,200,155
1744914660,1406,3000,200,2518
1744914720,969,3000,200,2496
1744914780,858,3000,200,3140
1744914840,1151,3000,200,722
1744914900,1199,3000,200,1516
1744914960,1321,3000,200,4603
1744915020,791,3000,200,3840
1744915080,223,754,404,3039
1744915140,1375,3000,200,2446
1744915200,755,3000,200,2669
1744915260,160,401,404,3141
1744915320,1121,3000,200,498
1744915380,1175,3000,200,3023
1744915440,1398,3000,200,4164
1744915500,871,3000,200,231
1744915560,841,3000,200,742
1744915620,1257,3000,200,3088
1744915680,819,3000,200,4512
1744915740,1097,3000,200,2454
1744915800,239,662,500,1327
1744915860,1177,3000,200,3233
1744915920,1330,3000,200,1948
1744915980,906,3000,200,4160
1744916040,1134,3000,200,3894
1744916100,1195,3000,200,1078
1744916160,864,3000,200,2410
1744916220,809,3000,200,4455
1744916280,830,3000,200,991
1744916340,1371,3000,200,4917
1744916400,1170,3000,200,1886
1744916460,1071,3000,200,2527
1744916520,806,3000,200,3947
1744916580,1457,3000,200,605
1744916640,887,3000,200,2043
1744916700,121,401,500,3077
1744916760,1062,3000,200,4853
1744916820,1037,3000,200,561
1744916880,1062,3000,200,3925
1744916940,1348,3000,200,408
1744917000,1356,3000,200,4234
1744917060,1415,3000,200,2133
1744917120,1371,3000,200,1773
1744917180,780,3000,200,172
1744917240,1345,3000,200,3997
1744917300,990,3000,200,4125
1744917360,844,3000,200,4392
1744917420,861,3000,200,194
1744917480,1136,3000,200,1168
1744917540,265,565,404,532
1744917600,251,707,500,3769
1744917660,1455,3000,200,1449
1744917720,1411,3000,200,2435
1744917780,164,512,404,2999
1744917840,1238,3000,200,2153
1744917900,874,3000,200,2372
1744917960,320,735,404,4803
1744918020,898,3000,200,1149
1744918080,1463,3000,200,3215
1744918140,1244,3000,200,1056
1744918200,1445,3000,200,416
1744918260,983,3000,200,4445
1744918320,1364,3000,200,658
1744918380,1195,3000,200,417
1744918440,968,3000,200,132
1744918500,291,711,500,3440
1744918560,882,3000,200,4339
1744918620,330,709,404,2997
1744918680,926,3000,200,4503
1744918740,1382,3000,200,3815
1744918800,1122,3000,200,1207
1744918860,1409,3000,200,4137
1744918920,1485,3000,200,1145
1744918980,1270,3000,200,4112
1744919040,147,294,404,1626
1744919100,1288,3000,200,4322
1744919160,963,3000,200,3120
1744919220,1475,3000,200,4190
1744919280,931,3000,200,889
1744919340,1420,3000,200,3900
1744919400,1170,3000,200,4233
1744919460,919,3000,200,1045
1744919520,1121,3000,200,4093
1744919580,1372,3000,200,1286
1744919640,950,3000,200,2592
1744919700,1233,3000,200,2442
1744919760,1314,3000,200,2353
1744919820,1280,3000,200,902
1744919880,315,738,404,1965
1744919940,950,3000,200,2411
1744920000,825,3000,200,1905
1744920060,1370,3000,200,4994
1744920120,1357,3000,200,334
1744920180,982,3000,200,1004
1744920240,1107,3000,200,2289
1744920300,1427,3000,200,403
1744920360,853,3000,200,3607
1744920420,870,3000,200,1370
1744920480,959,3000,200,987
1744920540,1338,3000,200,3084
1744920600,1104,3000,200,4857
1744920660,1101,3000,200,130
1744920720,1205,3000,200,4138
1744920780,1252,3000,200,2276
1744920840,1153,3000,200,4864
1744920900,1439,3000,200,1708
1744920960,1436,3000,200,147
1744921020,1440,3000,200,4027
1744921080,1422,3000,200,4410
1744921140,1220,3000,200,1775
1744921200,1366,3000,200,4581
1744921260,950,3000,200,1668
1744921320,1287,3000,200,613
1744921380,904,3000,200,4846
1744921440,867,3000,200,1942
1744921500,1060,3000,200,2948
1744921560,839,3000,200,4030
1744921620,1335,3000,200,3725
1744921680,1436,3000,200,3087
1744921740,1226,3000,200,1592
1744921800,1001,3000,200,1030
1744921860,982,3000,200,4441
1744921920,226,798,404,2728
1744921980,1400,3000,200,527
1744922040,1226,3000,200,1985
1744922100,1176,3000,200,4614
1744922160,112,364,404,3315
1744922220,189,558,404,2801
1744922280,1067,3000,200,1920
1744922340,1390,3000,200,189
1744922400,966,3000,200,3983
1744922460,903,3000,200,3483
1744922520,1071,3000,200,515
1744922580,1280,3000,200,2328
1744922640,1339,3000,200,1401
1744922700,1275,3000,200,1097
1744922760,904,3000,200,3125
1744922820,1282,3000,200,1119
1744922880,1183,3000,200,40
1744922940,796,3000,200,3673
1744923000,1108,3000,200,1954
1744923060,1043,3000,200,1082
1744923120,1277,3000,200,1792
1744923180,1118,3000,200,4637
1744923240,1106,3000,200,456
1744923300,1109,3000,200,3225
1744923360,1089,3000,200,2723
1744923420,1346,3000,200,716
1744923480,1243,3000,200,438
1744923540,993,3000,200,3431
1744923600,1408,3000,200,1834
1744923660,801,3000,200,3737
1744923720,986,3000,200,4346
1744923780,1295,3000,200,1508
1744923840,785,3000,200,663
1744923900,1409,3000,200,4948
1744923960,1408,3000,200,4211
1744924020,1254,3000,200,2677
1744924080,1092,3000,200,2417
1744924140,188,476,404,2326
1744924200,787,3000,200,687
1744924260,117,292,404,2828
1744924320,966,3000,200,3336
1744924380,1415,3000,200,958
1744924440,1258,3000,200,493
1744924500,1141,3000,200,3872
1744924560,930,3000,200,3961
1744924620,112,318,404,3174
1744924680,1324,3000,200,4223
1744924740,1140,3000,200,4704
1744924800,1439,3000,200,3808
1744924860,943,3000,200,1691
1744924920,955,3000,200,271
1744924980,1090,3000,200,1514
1744925040,1051,3000,200,1034
1744925100,1126,3000,200,4345
1744925160,368,755,404,2962
1744925220,997,3000,200,3937
1744925280,1421,3000,200,4269
1744925340,937,3000,200,2014
1744925400,893,3000,200,1158
1744925460,1451,3000,200,681
1744925520,1273,3000,200,1230
1744925580,1011,3000,200,3199
1744925640,1160,3000,200,4527
1744925700,795,3000,200,1291
1744925760,1050,3000,200,2386
1744925820,914,3000,200,4426
1744925880,960,3000,200,4819
1744925940,779,3000,200,4858
1744926000,977,3000,200,3100
1744926060,1268,3000,200,304
1744926120,1059,3000,200,554
1744926180,988,3000,200,2585
1744926240,953,3000,200,4193
1744926300,965,3000,200,998
1744926360,932,3000,200,3925
1744926420,73,200,404,55
1744926480,1236,3000,200,4090
1744926540,1259,3000,200,3284
1744926600,841,3000,200,1344
1744926660,243,559,500,3752
1744926720,1311,3000,200,254
1744926780,1175,3000,200,2788
1744926840,1235,3000,200,3803
1744926900,1458,3000,200,4335
1744926960,1191,3000,200,796
1744927020,356,765,404,1931
1744927080,1230,3000,200,4779
1744927140,147,502,404,4218
1744927200,182,661,500,4773
1744927260,1044,3000,200,1273
1744927320,996,3000,200,2304
1744927380,921,3000,200,3544
1744927440,132,454,404,1588
1744927500,1019,3000,200,4715
1744927560,1402,3000,200,3731
1744927620,763,3000,200,4018
1744927680,948,3000,200,3030
1744927740,778,3000,200,3255
1744927800,974,3000,200,2971
1744927860,1257,3000,200,1371
1744927920,1483,3000,200,2952
1744927980,182,600,404,3015
1744928040,1381,3000,200,1678
1744928100,1092,3000,200,4172
1744928160,797,3000,200,2681
1744928220,1171,3000,200,4257
1744928280,1122,3000,200,1897
1744928340,1099,3000,200,3059
1744928400,881,3000,200,4983
1744928460,1184,3000,200,1270
1744928520,1453,3000,200,762
1744928580,1345,3000,200,1780
1744928640,1341,3000,200,4301
1744928700,1147,3000,200,4256
1744928760,760,3000,200,2117
1744928820,1469,3000,200,860
1744928880,1380,3000,200,497
1744928940,764,3000,200,2418
1744929000,973,3000,200,1016
1744929060,1065,3000,200,4831
1744929120,283,751,404,1072
1744929180,999,3000,200,2731
1744929240,1028,3000,200,4553
1744929300,783,3000,200,1375
1744929360,234,600,500,2914
1744929420,792,3000,200,3727
1744929480,1047,3000,200,4788
1744929540,944,3000,200,1311
1744929600,1149,3000,200,4443
1744929660,1018,3000,200,1290
1744929720,144,555,500,2675
1744929780,1130,3000,200,4636
1744929840,386,775,404,2851
1744929900,297,763,404,4698
1744929960,1360,3000,200,2405
1744930020,938,3000,200,34
1744930080,75,239,404,414
1744930140,922,3000,200,2864
1744930200,125,353,404,1226
1744930260,1279,3000,200,2383
1744930320,1232,3000,200,2780
1744930380,785,3000,200,2333
1744930440,1038,3000,200,1345
1744930500,139,477,500,4375
1744930560,1423,3000,200,4130
1744930620,842,3000,200,3892
1744930680,797,3000,200,1804
1744930740,283,755,404,4030
1744930800,1402,3000,200,1496
1744930860,1071,3000,200,4891
1744930920,810,3000,200,3710
1744930980,1402,3000,200,404
1744931040,206,468,404,3636
1744931100,1084,3000,200,11
1744931160,1183,3000,200,2252
1744931220,791,3000,200,675
1744931280,992,3000,200,4775
1744931340,1042,3000,200,2503
1744931400,1223,3000,200,3525
1744931460,1037,3000,200,4079
1744931520,1452,3000,200,1989
1744931580,870,3000,200,813
1744931640,94,219,500,2946
1744931700,808,3000,200,1528
1744931760,1245,3000,200,2795
1744931820,1374,3000,200,1129
1744931880,1444,3000,200,3338
1744931940,1347,3000,200,417
1744932000,758,3000,200,3552
1744932060,1482,3000,200,4513
1744932120,886,3000,200,589
1744932180,1310,3000,200,4745
1744932240,1327,3000,200,143
1744932300,244,715,500,3038
1744932360,972,3000,200,1977
1744932420,1226,3000,200,148
1744932480,1089,3000,200,1187
1744932540,1475,3000,200,3607
1744932600,1070,3000,200,4859
1744932660,166,525,404,514
1744932720,1423,3000,200,3764
1744932780,1344,3000,200,3289
1744932840,1213,3000,200,678
1744932900,761,3000,200,1010
1744932960,126,409,404,1134
1744933020,800,3000,200,4236
1744933080,85,281,404,1708
1744933140,999,3000,200,4741
1744933200,1222,3000,200,1536
1744933260,215,680,404,697
1744933320,1342,3000,200,481
1744933380,221,619,404,2611
1744933440,1193,3000,200,2754
1744933500,1238,3000,200,1662
1744933560,1166,3000,200,3113
1744933620,1199,3000,200,1556
1744933680,1353,3000,200,3266
1744933740,1011,3000,200,1695
1744933800,1003,3000,200,1657
1744933860,1198,3000,200,4083
1744933920,885,3000,200,3708
1744933980,1451,3000,200,3390
1744934040,1364,3000,200,3064
1744934100,764,3000,200,4163
1744934160,1100,3000,200,1059
1744934220,1041,3000,200,749
1744934280,1331,3000,200,2382
1744934340,1395,3000,200,3082
1744934400,122,448,404,1477
1744934460,1201,3000,200,999
1744934520,1313,3000,200,582
1744934580,827,3000,200,2031
1744934640,1082,3000,200,2305
1744934700,1280,3000,200,4184
1744934760,1355,3000,200,3527
1744934820,991,3000,200,2151
1744934880,1385,3000,200,4405
1744934940,766,3000,200,1921
1744935000,911,3000,200,1567
1744935060,1392,3000,200,639
1744935120,806,3000,200,698
1744935180,1201,3000,200,2393
1744935240,1466,3000,200,1394
1744935300,1011,3000,200,743
1744935360,1369,3000,200,2690
1744935420,1211,3000,200,3384
1744935480,1377,3000,200,656
1744935540,891,3000,200,3282
1744935600,853,3000,200,2973
1744935660,1268,3000,200,2607
1744935720,1236,3000,200,1792
1744935780,1171,3000,200,1494
1744935840,900,3000,200,3347
1744935900,1270,3000,200,4723
1744935960,825,3000,200,4690
1744936020,1043,3000,200,1193
1744936080,179,474,404,1025
1744936140,1415,3000,200,1290
1744936200,1039,3000,200,2026
1744936260,1475,3000,200,2418
1744936320,1257,3000,200,351
1744936380,980,3000,200,1806
1744936440,766,3000,200,1404
1744936500,301,677,500,2471
1744936560,1054,3000,200,1486
1744936620,977,3000,200,4379
1744936680,1136,3000,200,1007
1744936740,1233,3000,200,1655
1744936800,752,3000,200,1316
1744936860,1345,3000,200,3034
1744936920,1208,3000,200,1514
1744936980,1337,3000,200,1257
1744937040,373,784,500,3706
1744937100,1047,3000,200,2240
1744937160,1339,3000,200,3935
1744937220,1308,3000,200,2373
1744937280,1032,3000,200,3803
1744937340,1432,3000,200,788
1744937400,857,3000,200,365
1744937460,1114,3000,200,1786
1744937520,1172,3000,200,4780
1744937580,1494,3000,200,1224
1744937640,1282,3000,200,546
1744937700,1149,3000,200,226
1744937760,821,3000,200,1783
1744937820,1249,3000,200,4797
1744937880,787,3000,200,4463
1744937940,1039,3000,200,2862
1744938000,1315,3000,200,3609
1744938060,943,3000,200,2369
1744938120,794,3000,200,4839
1744938180,864,3000,200,2156
1744938240,157,564,404,931
1744938300,141,381,404,530
1744938360,955,3000,200,988
1744938420,1296,3000,200,2971
1744938480,1483,3000,200,2298
1744938540,1431,3000,200,760
1744938600,1385,3000,200,69
1744938660,1143,3000,200,179
1744938720,1335,3000,200,3810
1744938780,1118,3000,200,423
1744938840,1206,3000,200,572
1744938900,1325,3000,200,1106
1744938960,1453,3000,200,2137
1744939020,1322,3000,200,328
1744939080,163,429,500,4870
1744939140,147,372,404,3070
1744939200,1325,3000,200,4501
1744939260,770,3000,200,637
1744939320,894,3000,200,1554
1744939380,1054,3000,200,2526
1744939440,1139,3000,200,397
1744939500,1118,3000,200,679
1744939560,782,3000,200,76
1744939620,1089,3000,200,498
1744939680,113,229,404,3608
1744939740,1360,3000,200,2143
1744939800,1331,3000,200,1044
1744939860,833,3000,200,1560
1744939920,799,3000,200,82
1744939980,824,3000,200,3458
1744940040,1273,3000,200,2101
1744940100,1445,3000,200,1412
1744940160,836,3000,200,3715
1744940220,1318,3000,200,3550
1744940280,1311,3000,200,2265
1744940340,76,207,404,345
1744940400,1482,3000,200,1011
1744940460,962,3000,200,3347
1744940520,1239,3000,200,1201
1744940580,270,574,404,920
1744940640,196,599,404,4989
1744940700,1278,3000,200,302
1744940760,1204,3000,200,3376
1744940820,1065,3000,200,473
1744940880,172,666,500,825
1744940940,937,3000,200,1355
1744941000,896,3000,200,662
1744941060,1088,3000,200,4908
1744941120,1104,3000,200,909
1744941180,86,222,404,1613
1744941240,838,3000,200,3630
1744941300,1041,3000,200,3871
1744941360,1051,3000,200,1521
1744941420,1411,3000,200,4650
1744941480,1126,3000,200,2656
1744941540,897,3000,200,2325
1744941600,1210,3000,200,254
1744941660,1451,3000,200,2738
1744941720,1406,3000,200,2427
1744941780,1226,3000,200,3562
1744941840,953,3000,200,720
1744941900,973,3000,200,1132
1744941960,1113,3000,200,42
1744942020,801,3000,200,614
1744942080,1453,3000,200,4375
1744942140,919,3000,200,4703
1744942200,1457,3000,200,592
1744942260,1018,3000,200,3440
1744942320,854,3000,200,4196
1744942380,103,233,404,1057
1744942440,1150,3000,200,3866
1744942500,772,3000,200,1606
1744942560,942,3000,200,4001
1744942620,1150,3000,200,4599
1744942680,1019,3000,200,1504
1744942740,803,3000,200,4181
1744942800,190,570,404,2486
1744942860,1243,3000,200,2426
1744942920,239,478,404,3247
1744942980,1096,3000,200,683
1744943040,913,3000,200,4824
1744943100,761,3000,200,2407
1744943160,890,3000,200,987
1744943220,249,747,404,1024
1744943280,857,3000,200,2513
1744943340,140,341,500,2394
