timestamp,bytes_in,bytes_out,http_response_code,connection_duration_ms
1747607100,54,219,201,204
1747607160,19,116,204,1606
1747607220,76,229,204,835
1747607280,23,141,204,1340
1747607340,37,188,201,244
1747607400,42,214,200,1148
1747607460,57,229,204,1903
1747607520,44,134,200,1951
1747607580,46,187,204,1404
1747607640,39,234,200,136
1747607700,29,147,204,78
1747607760,92,276,200,1471
1747607820,33,165,204,1142
1747607880,32,130,204,1614
1747607940,37,188,200,1302
1747608000,93,187,200,240
1747608060,84,168,200,1374
1747608120,114,228,200,286
1747608180,26,158,200,1216
1747608240,47,143,204,106
1747608300,60,181,200,1817
1747608360,46,233,200,1566
1747608420,39,234,204,943
1747608480,113,226,201,563
1747608540,33,199,200,1829
1747608600,39,157,201,1496
1747608660,92,184,201,492
1747608720,49,149,201,1455
1747608780,57,229,204,243
1747608840,85,255,200,991
1747608900,46,280,204,1492
1747608960,108,216,204,1445
1747609020,52,156,201,1841
1747609080,76,152,200,1465
1747609140,38,152,200,812
1747609200,45,183,201,1591
1747609260,46,277,201,1252
1747609320,32,162,200,1129
1747609380,53,107,200,1587
1747609440,34,173,200,1876
1747609500,49,148,204,729
1747609560,112,224,200,630
1747609620,46,140,201,551
1747609680,63,191,200,789
1747609740,28,144,201,1619
1747609800,50,254,204,1142
1747609860,25,153,204,1719
1747609920,61,247,200,999
1747609980,54,162,200,1456
1747610040,144,288,204,73
1747610100,57,172,204,1992
1747610160,46,139,204,266
1747610220,43,215,200,392
1747610280,30,181,200,433
1747610340,124,249,201,928
1747610400,23,142,204,277
1747610460,77,154,204,1561
1747610520,129,259,201,1185
1747610580,42,211,201,1563
1747610640,41,166,200,1603
1747610700,42,213,204,1467
1747610760,54,163,200,330
1747610820,55,165,204,348
1747610880,33,203,204,1059
1747610940,25,153,200,573
1747611000,29,176,201,834
1747611060,134,269,204,1485
1747611120,39,199,204,789
1747611180,76,228,200,790
1747611240,23,142,204,1345
1747611300,29,145,204,838
1747611360,61,185,200,1304
1747611420,46,140,204,1742
1747611480,35,176,201,1930
1747611540,23,142,200,74
1747611600,38,192,200,1465
1747611660,64,257,201,563
1747611720,40,201,204,1096
1747611780,63,255,201,454
1747611840,19,119,201,905
1747611900,46,233,201,159
1747611960,73,146,201,1530
1747612020,51,205,200,1697
1747612080,43,174,201,783
1747612140,98,197,201,1288
1747612200,30,154,204,951
1747612260,75,151,200,308
1747612320,45,137,201,251
1747612380,123,246,204,1844
1747612440,28,169,201,957
1747612500,49,249,204,758
1747612560,64,256,200,1464
1747612620,71,143,201,900
1747612680,32,163,201,1817
1747612740,31,125,201,1508
1747612800,31,188,201,1941
1747612860,26,133,200,442
1747612920,69,208,200,1247
1747612980,33,200,200,1335
1747613040,54,217,200,1463
1747613100,41,125,200,109
1747613160,29,178,201,927
1747613220,68,137,200,631
1747613280,30,182,204,782
1747613340,33,198,201,1284
1747613400,28,141,201,1329
1747613460,40,242,201,679
1747613520,43,217,201,524
1747613580,36,181,204,485
1747613640,66,267,201,713
1747613700,30,151,201,1882
1747613760,30,122,200,262
1747613820,51,204,201,1429
1747613880,38,194,204,858
1747613940,134,268,200,408
1747614000,36,219,200,375
1747614060,41,207,200,1128
1747614120,71,143,201,684
1747614180,126,253,201,431
1747614240,109,218,204,1075
1747614300,45,182,201,1263
1747614360,44,220,204,1956
1747614420,106,212,204,695
1747614480,60,181,201,163
1747614540,35,176,201,638
1747614600,72,145,201,459
1747614660,90,270,201,1198
1747614720,64,192,201,886
1747614780,75,227,204,117
1747614840,32,130,204,1978
1747614900,57,172,200,309
1747614960,94,188,200,1013
1747615020,41,205,201,1120
1747615080,39,156,200,1104
1747615140,70,141,204,482
1747615200,55,221,200,1116
1747615260,101,203,204,644
1747615320,33,201,201,1358
1747615380,60,120,201,493
1747615440,30,183,204,1192
1747615500,58,116,200,509
1747615560,47,188,200,1154
1747615620,39,196,204,671
1747615680,27,163,201,498
1747615740,100,201,201,967
1747615800,43,172,204,1143
1747615860,84,253,204,1287
1747615920,24,146,200,1005
1747615980,73,219,204,803
1747616040,61,183,200,122
1747616100,49,198,201,1504
1747616160,31,158,204,1667
1747616220,28,142,201,223
1747616280,77,233,201,1624
1747616340,106,212,201,893
1747616400,95,286,200,1868
1747616460,37,112,200,1375
1747616520,25,151,201,192
1747616580,66,133,201,556
1747616640,114,229,201,1074
1747616700,69,207,201,1420
1747616760,60,243,201,1297
1747616820,58,176,201,1046
1747616880,41,166,204,1215
1747616940,80,161,201,1614
1747617000,72,144,204,1609
1747617060,63,253,201,886
1747617120,30,150,204,828
1747617180,41,247,200,257
1747617240,48,195,200,1816
1747617300,27,163,200,1898
1747617360,52,156,200,1964
1747617420,37,111,200,1169
1747617480,61,247,201,1234
1747617540,57,173,201,966
1747617600,84,252,204,1369
1747617660,125,250,204,1340
1747617720,44,133,204,1380
1747617780,26,159,200,683
1747617840,28,144,200,1592
1747617900,39,196,201,572
1747617960,20,125,201,137
1747618020,40,121,204,1744
1747618080,41,250,204,256
1747618140,26,158,201,1212
1747618200,31,187,200,1671
1747618260,73,219,201,1491
1747618320,90,181,201,1544
1747618380,38,193,204,805
1747618440,45,226,201,940
1747618500,114,229,200,453
1747618560,44,221,201,1848
1747618620,44,221,201,1112
1747618680,21,128,204,392
1747618740,92,185,204,1393
1747618800,23,139,200,1348
1747618860,28,168,204,1739
1747618920,50,252,200,458
1747618980,47,191,200,1493
1747619040,64,257,200,1291
1747619100,48,240,204,405
1747619160,68,273,200,1754
1747619220,42,169,204,1569
1747619280,64,259,204,1548
1747619340,26,161,200,1136
1747619400,38,153,204,189
1747619460,22,110,204,1147
1747619520,38,233,204,1944
1747619580,28,144,200,659
1747619640,24,147,200,79
1747619700,62,124,204,284
1747619760,48,288,200,544
1747619820,60,182,204,1471
1747619880,50,300,201,1268
1747619940,38,190,204,1181
1747620000,54,164,201,1864
1747620060,21,129,200,859
1747620120,21,109,201,870
1747620180,28,143,201,893
1747620240,71,143,204,1530
1747620300,36,181,201,195
1747620360,79,239,204,1017
1747620420,51,206,201,327
1747620480,37,150,204,151
1747620540,94,189,200,752
1747620600,28,171,204,1856
1747620660,26,161,204,1207
1747620720,41,167,201,1314
1747620780,44,176,201,928
1747620840,65,195,201,1235
1747620900,66,267,201,1982
1747620960,55,165,204,896
1747621020,45,181,201,1277
1747621080,51,155,200,1120
1747621140,68,136,200,733
1747621200,30,184,204,1122
1747621260,42,253,200,1899
1747621320,109,219,200,518
1747621380,84,168,200,196
1747621440,87,175,200,65
1747621500,97,195,204,906
1747621560,37,227,201,720
1747621620,45,227,204,1548
1747621680,73,220,201,1103
1747621740,65,130,204,1444
1747621800,28,168,204,1130
1747621860,59,237,200,805
1747621920,52,104,204,1133
1747621980,61,122,200,1361
1747622040,44,177,204,1023
1747622100,55,166,201,563
1747622160,79,158,204,1230
1747622220,46,184,204,1476
1747622280,67,202,204,1049
1747622340,30,184,204,1436
1747622400,44,269,200,1432
1747622460,32,196,201,105
1747622520,44,134,201,1369
1747622580,110,221,201,1808
1747622640,35,176,204,294
1747622700,83,166,200,196
1747622760,76,152,201,821
1747622820,45,137,204,1827
1747622880,33,203,204,1745
1747622940,120,241,204,145
1747623000,27,166,204,1990
1747623060,45,136,204,1847
1747623120,87,263,201,352
1747623180,28,115,201,1844
1747623240,74,223,201,868
1747623300,35,175,204,1850
1747623360,42,256,204,367
1747623420,64,194,200,1492
1747623480,103,206,204,1388
1747623540,38,155,200,256
1747623600,74,148,200,901
1747623660,137,274,201,526
1747623720,66,231,404,1165
1747623780,54,109,201,1478
1747623840,34,208,204,1053
1747623900,54,273,201,766
1747623960,78,234,204,287
1747624020,23,142,200,286
1747624080,58,116,201,946
1747624140,119,161,500,793
1747624200,48,144,201,1519
1747624260,29,176,204,182
1747624320,46,186,200,1332
1747624380,17,106,200,767
1747624440,32,162,201,1082
1747624500,37,186,201,269
1747624560,38,232,201,1169
1747624620,44,177,201,1937
1747624680,30,150,200,230
1747624740,76,229,204,183
1747624800,125,251,201,1897
1747624860,66,132,201,1804
1747624920,42,127,200,582
1747624980,51,155,200,1015
1747625040,35,210,201,1332
1747625100,29,178,200,92
1747625160,34,173,204,1997
1747625220,52,209,200,248
1747625280,45,180,200,1279
1747625340,106,213,204,1999
1747625400,37,112,201,226
1747625460,57,114,201,304
1747625520,41,164,204,1930
1747625580,57,287,201,1251
1747625640,31,190,201,507
1747625700,44,133,201,192
1747625760,74,224,204,1128
1747625820,107,215,201,1816
1747625880,112,225,200,344
1747625940,63,189,204,1964
1747626000,38,229,204,1333
1747626060,37,187,200,585
1747626120,53,161,204,711
1747626180,70,140,201,617
1747626240,30,151,204,856
1747626300,95,191,204,1722
1747626360,70,281,200,1077
1747626420,36,219,200,1015
1747626480,56,168,204,291
1747626540,36,181,204,1425
1747626600,70,140,200,659
1747626660,50,203,201,356
1747626720,118,237,204,1545
1747626780,27,138,204,912
1747626840,37,226,204,1743
1747626900,40,160,200,1387
1747626960,130,261,201,1950
1747627020,31,187,200,1923
1747627080,23,139,201,1576
1747627140,42,252,200,298
1747627200,104,208,200,1200
1747627260,52,158,201,858
1747627320,60,181,201,433
1747627380,25,153,201,1660
1747627440,56,224,204,330
1747627500,73,219,200,360
1747627560,38,115,200,1096
1747627620,44,134,200,77
1747627680,49,147,200,662
1747627740,55,221,201,553
1747627800,139,278,201,345
1747627860,74,224,204,1304
1747627920,29,179,201,1718
1747627980,54,219,204,1452
1747628040,102,204,201,854
1747628100,29,148,201,1395
1747628160,108,217,201,1444
1747628220,29,145,200,544
1747628280,33,203,200,952
1747628340,59,119,200,1416
1747628400,47,286,204,310
1747628460,43,218,204,1754
1747628520,83,166,200,123
1747628580,58,174,200,1745
1747628640,27,138,200,630
1747628700,38,115,200,1425
1747628760,115,230,204,189
1747628820,50,200,200,1666
1747628880,21,129,201,482
1747628940,95,191,201,1338
1747629000,64,192,200,1406
1747629060,49,149,201,194
1747629120,49,196,204,1751
1747629180,23,138,204,1841
1747629240,62,249,201,1398
1747629300,86,173,204,189
1747629360,41,251,204,890
1747629420,36,181,200,178
1747629480,51,207,200,1029
1747629540,59,178,200,1427
1747629600,39,195,200,122
1747629660,110,221,204,1950
1747629720,79,238,201,491
1747629780,51,155,204,1909
1747629840,37,225,200,1277
1747629900,32,160,201,1278
1747629960,27,163,204,210
1747630020,21,126,204,117
1747630080,73,220,200,64
1747630140,47,191,200,1893
1747630200,52,211,204,72
1747630260,55,165,200,1888
1747630320,45,226,200,1880
1747630380,22,137,201,591
1747630440,40,160,204,1051
1747630500,95,287,200,500
1747630560,53,161,201,920
1747630620,44,224,204,1392
1747630680,77,231,200,1802
1747630740,75,151,200,543
1747630800,120,240,204,798
1747630860,57,165,500,762
1747630920,69,139,200,654
1747630980,27,109,201,1755
1747631040,31,191,200,757
1747631100,70,282,204,912
1747631160,93,280,200,1724
1747631220,51,155,201,1117
1747631280,50,200,204,696
1747631340,78,234,204,1419
1747631400,69,138,201,1841
1747631460,57,172,200,1041
1747631520,37,225,200,399
1747631580,30,181,201,882
1747631640,40,202,200,698
1747631700,126,253,201,1004
1747631760,36,183,200,1136
1747631820,40,161,204,1456
1747631880,28,141,204,1868
1747631940,24,121,204,1773
1747632000,105,211,204,1026
1747632060,39,156,204,516
1747632120,37,112,204,770
1747632180,80,240,201,1886
1747632240,24,147,200,630
1747632300,35,177,201,192
1747632360,44,175,500,109
1747632420,35,142,204,202
1747632480,76,230,201,1172
1747632540,25,153,204,1209
1747632600,114,229,204,611
1747632660,57,173,200,1137
1747632720,41,207,201,1677
1747632780,80,240,201,1905
1747632840,130,260,204,191
1747632900,58,174,201,809
1747632960,63,190,204,1597
1747633020,108,216,204,1748
1747633080,97,195,201,236
1747633140,25,126,201,169
1747633200,51,257,204,605
1747633260,87,175,204,1881
1747633320,32,164,200,551
1747633380,23,140,200,1722
1747633440,46,232,201,1995
1747633500,39,237,204,894
1747633560,38,114,200,314
1747633620,30,180,201,1064
1747633680,40,201,201,834
1747633740,24,145,200,1323
1747633800,36,221,200,203
1747633860,98,197,201,863
1747633920,45,270,200,863
1747633980,32,130,200,201
1747634040,43,173,200,919
1747634100,101,202,201,1788
1747634160,96,193,204,1843
1747634220,20,124,204,178
1747634280,39,117,201,122
1747634340,42,211,201,1607
1747634400,131,262,200,115
1747634460,59,179,201,1018
1747634520,27,162,204,815
1747634580,46,231,201,1564
1747634640,134,268,200,1656
1747634700,44,177,204,850
1747634760,96,193,204,79
1747634820,45,136,201,1762
1747634880,40,202,200,1767
1747634940,59,177,201,1968
1747635000,143,286,204,1726
1747635060,95,287,200,1899
1747635120,31,191,204,852
1747635180,117,234,201,1471
1747635240,29,174,201,1229
1747635300,48,193,200,86
1747635360,31,186,204,1523
1747635420,63,189,201,1942
1747635480,121,242,204,1240
1747635540,32,162,204,1411
1747635600,40,163,204,816
1747635660,25,150,200,1478
1747635720,34,172,204,400
1747635780,46,187,201,116
1747635840,61,244,200,276
1747635900,55,223,201,1924
1747635960,100,200,200,1657
1747636020,47,239,200,132
1747636080,67,134,204,1669
1747636140,37,225,204,1896
1747636200,55,167,204,245
1747636260,29,179,200,528
1747636320,107,214,204,1453
1747636380,31,124,201,327
1747636440,46,230,200,1605
1747636500,89,178,204,598
1747636560,45,225,201,1596
1747636620,107,215,204,985
1747636680,66,133,204,1463
1747636740,68,204,201,1962
1747636800,62,124,200,165
1747636860,67,202,204,1469
1747636920,28,171,201,967
1747636980,55,222,201,1053
1747637040,51,258,200,1621
1747637100,27,164,204,280
1747637160,88,177,204,1268
1747637220,28,169,204,383
1747637280,40,204,200,910
1747637340,95,191,204,1172
1747637400,67,203,200,225
1747637460,61,184,201,801
1747637520,36,146,200,1537
1747637580,31,191,201,1662
1747637640,70,211,201,1798
1747637700,32,192,201,1419
1747637760,33,202,204,1835
1747637820,84,168,204,121
1747637880,38,154,204,742
1747637940,40,161,201,1385
1747638000,44,265,200,1483
1747638060,124,248,201,1227
1747638120,94,471,200,1229
1747638180,183,550,204,1308
1747638240,64,389,204,430
1747638300,142,571,204,408
1747638360,118,355,201,1639
1747638420,147,443,201,983
1747638480,69,346,200,1630
1747638540,75,225,200,923
1747638600,209,419,201,1181
1747638660,72,435,200,1765
1747638720,53,320,204,746
1747638780,160,482,204,1899
1747638840,81,326,200,1423
1747638900,120,480,201,1990
1747638960,305,611,201,930
1747639020,44,267,204,1422
1747639080,41,123,201,126
1747639140,100,300,204,630
1747639200,79,319,204,656
1747639260,145,437,204,1981
1747639320,98,196,200,1006
1747639380,173,347,200,1355
1747639440,38,194,204,1600
1747639500,94,376,201,206
1747639560,38,153,201,242
1747639620,80,484,201,446
1747639680,57,288,201,147
1747639740,292,585,204,1456
1747639800,37,188,204,1778
1747639860,57,346,201,83
1747639920,114,459,200,1291
1747639980,47,236,201,1229
1747640040,24,144,201,601
1747640100,79,158,201,1429
1747640160,248,497,204,889
1747640220,79,395,204,1635
1747640280,59,296,201,822
1747640340,69,418,201,1994
1747640400,118,710,204,921
1747640460,141,564,201,1698
1747640520,127,635,200,1316
1747640580,87,262,201,1452
1747640640,103,519,201,1598
1747640700,249,499,204,735
1747640760,181,362,200,1539
1747640820,131,394,204,481
1747640880,294,588,201,1838
1747640940,149,449,201,1456
1747641000,171,514,200,1451
1747641060,109,439,200,578
1747641120,83,498,200,1726
1747641180,57,172,204,290
1747641240,81,407,200,1799
1747641300,49,299,204,1498
1747641360,74,445,200,1346
1747641420,29,175,201,58
1747641480,86,344,201,1351
1747641540,52,208,201,1768
1747641600,27,163,204,605
1747641660,94,379,201,1267
1747641720,192,385,201,1220
1747641780,112,674,200,960
1747641840,124,498,204,314
1747641900,103,310,200,1896
1747641960,230,460,204,1353
1747642020,69,279,200,1922
1747642080,99,299,200,535
1747642140,32,130,201,1083
1747642200,100,504,204,790
1747642260,164,329,200,170
1747642320,174,522,201,1176
1747642380,82,493,201,1657
1747642440,184,553,200,1482
1747642500,152,457,204,1291
1747642560,110,550,204,1133
1747642620,66,396,201,1442
1747642680,128,642,201,190
1747642740,224,449,204,932
1747642800,89,536,201,1198
1747642860,194,583,201,209
1747642920,103,415,200,1000
1747642980,44,133,201,1304
1747643040,51,257,201,498
1747643100,77,389,200,434
1747643160,44,176,204,554
1747643220,130,523,201,298
1747643280,45,182,201,1053
1747643340,58,232,200,1948
1747643400,69,278,200,1533
1747643460,148,594,204,1000
1747643520,117,234,204,962
1747643580,67,336,200,1493
1747643640,119,476,200,1127
1747643700,190,381,201,79
1747643760,63,191,200,1959
1747643820,59,239,200,824
1747643880,98,588,200,927
1747643940,43,218,204,1790
1747644000,145,726,200,1481
1747644060,106,426,201,1334
1747644120,105,630,200,1235
1747644180,235,470,200,105
1747644240,165,330,204,970
1747644300,22,134,204,1795
1747644360,78,312,204,111
1747644420,263,527,201,526
1747644480,34,172,200,1638
1747644540,41,250,200,352
1747644600,61,306,204,142
1747644660,93,562,201,667
1747644720,33,133,201,1891
1747644780,68,274,200,89
1747644840,27,167,204,1168
1747644900,258,516,204,631
1747644960,46,276,201,1144
1747645020,88,266,204,918
1747645080,79,239,201,789
1747645140,56,281,200,865
1747645200,111,555,204,423
1747645260,67,406,204,1049
1747645320,193,387,201,356
1747645380,80,483,200,1935
1747645440,131,655,204,896
1747645500,70,423,200,1370
1747645560,64,323,200,1513
1747645620,42,211,200,943
1747645680,123,617,204,1200
1747645740,75,451,204,1050
1747645800,62,311,201,1892
1747645860,60,181,201,1317
1747645920,26,156,200,226
1747645980,95,381,200,1926
1747646040,89,446,201,917
1747646100,293,586,201,1591
1747646160,92,460,201,695
1747646220,111,556,200,955
1747646280,70,212,204,726
1747646340,104,627,201,1737
1747646400,146,585,201,737
1747646460,212,425,204,1277
1747646520,49,197,200,853
1747646580,101,406,204,1372
1747646640,37,185,201,923
1747646700,80,480,204,1391
1747646760,87,174,200,1652
1747646820,235,471,204,1026
1747646880,50,252,201,1122
1747646940,82,164,200,1035
1747647000,85,255,201,1379
1747647060,86,345,200,1619
1747647120,34,171,204,646
1747647180,62,310,200,920
1747647240,110,442,204,430
1747647300,213,426,200,1876
1747647360,129,387,204,519
1747647420,133,533,200,879
1747647480,121,606,201,1766
1747647540,73,220,200,463
1747647600,31,159,200,1412
1747647660,46,276,204,847
1747647720,43,175,200,1625
1747647780,112,561,201,700
1747647840,54,326,200,1638
1747647900,86,433,204,1473
1747647960,116,581,200,1764
1747648020,137,143,500,169
1747648080,75,150,204,1498
1747648140,28,171,201,1961
1747648200,72,290,200,595
1747648260,84,253,204,1239
1747648320,104,628,201,526
1747648380,88,528,200,1585
1747648440,154,309,204,1017
1747648500,217,652,200,759
1747648560,148,446,204,57
1747648620,22,114,200,315
1747648680,160,642,204,1163
1747648740,61,369,204,251
1747648800,86,173,200,644
1747648860,49,295,204,143
1747648920,440,2203,204,858
1747648980,203,611,201,500
1747649040,85,513,204,1693
1747649100,81,327,201,56
1747649160,109,549,200,1861
1747649220,82,248,200,210
1747649280,23,118,201,915
1747649340,133,667,200,570
1747649400,37,227,201,1110
1747649460,76,304,204,831
1747649520,151,454,201,86
1747649580,84,252,201,1833
1747649640,78,394,204,1676
1747649700,32,164,200,1141
1747649760,110,441,201,265
1747649820,31,190,201,1564
1747649880,79,478,200,1273
1747649940,78,470,201,1175
1747650000,56,281,204,1903
1747650060,76,458,204,1978
1747650120,203,611,200,228
1747650180,93,187,201,190
1747650240,97,586,204,1110
1747650300,174,523,201,1436
1747650360,53,322,201,390
1747650420,290,580,204,1801
1747650480,109,436,201,847
1747650540,92,184,201,274
1747650600,202,405,201,1764
1747650660,80,481,201,265
1747650720,48,289,204,384
1747650780,326,652,201,108
1747650840,30,120,200,543
1747650900,108,325,200,683
1747650960,61,367,204,1519
1747651020,72,360,200,713
1747651080,23,118,204,361
1747651140,63,380,200,1670
1747651200,239,478,204,53
1747651260,116,697,204,439
1747651320,87,436,200,1772
1747651380,130,522,201,1790
1747651440,167,503,204,1074
1747651500,62,312,200,1387
1747651560,102,307,204,868
1747651620,120,240,204,1200
1747651680,231,463,204,197
1747651740,27,165,200,1777
1747651800,70,350,201,913
1747651860,42,127,200,1459
1747651920,28,142,201,834
1747651980,221,442,200,1277
1747652040,107,323,200,387
1747652100,121,487,204,1413
1747652160,45,183,200,1481
1747652220,111,444,204,1366
1747652280,55,111,201,1506
1747652340,142,568,200,1711
1747652400,1235,2470,204,1944
1747652460,876,1753,204,1102
1747652520,509,1527,204,796
1747652580,353,1060,200,1303
1747652640,578,1734,200,468
1747652700,502,1004,200,1375
1747652760,337,1011,204,908
1747652820,308,1851,200,1652
1747652880,606,2424,201,917
1747652940,193,1160,200,1109
1747653000,451,2709,200,615
1747653060,324,972,200,1475
1747653120,435,1742,201,774
1747653180,292,1756,201,1161
1747653240,2418,4836,201,766
1747653300,471,1885,200,278
1747653360,822,1644,201,628
1747653420,1286,2572,201,57
1747653480,976,211,500,392
1747653540,482,1448,204,1170
1747653600,443,2659,200,1193
1747653660,319,1599,204,745
1747653720,830,2490,200,1337
1747653780,518,2074,204,1729
1747653840,148,592,201,487
1747653900,230,920,201,1189
1747653960,233,1402,204,151
1747654020,1127,2255,201,1179
1747654080,242,970,201,1602
1747654140,335,2013,204,1149
1747654200,207,621,204,905
1747654260,321,1931,200,1113
1747654320,320,1602,200,1122
1747654380,580,1741,200,1430
1747654440,130,654,201,1700
1747654500,230,1151,204,1969
1747654560,896,1792,204,680
1747654620,445,1337,200,560
1747654680,518,2075,204,1384
1747654740,249,1496,201,1186
1747654800,335,670,201,1899
1747654860,601,2407,204,1167
1747654920,352,2117,200,1070
1747654980,526,1580,200,962
1747655040,364,1824,201,791
1747655100,365,1462,204,175
1747655160,1203,2406,200,429
1747655220,1058,2116,204,1621
1747655280,318,1912,200,870
1747655340,328,1971,200,403
1747655400,351,2108,201,354
1747655460,495,1983,200,1637
1747655520,470,1882,201,50
1747655580,539,1079,204,61
1747655640,336,1008,200,803
1747655700,176,884,200,301
1747655760,203,1220,204,1463
1747655820,159,958,201,1810
1747655880,575,1151,204,991
1747655940,1026,2052,204,1558
1747656000,207,828,201,834
1747656060,147,882,201,693
1747656120,248,744,204,486
1747656180,1300,2601,201,1316
1747656240,263,1317,200,672
1747656300,221,1328,200,470
1747656360,601,2404,204,745
1747656420,380,761,201,1615
1747656480,365,2195,201,1138
1747656540,1018,2037,201,1102
1747656600,284,1136,201,745
1747656660,236,947,204,1368
1747656720,281,1688,201,1357
1747656780,465,930,204,1498
1747656840,650,1301,201,1663
1747656900,432,2163,204,1196
1747656960,416,2082,204,383
1747657020,361,1446,201,631
1747657080,544,1089,204,889
1747657140,550,1101,200,828
1747657200,811,2434,201,733
1747657260,643,1286,204,906
1747657320,282,846,204,1784
1747657380,162,651,204,315
1747657440,299,899,204,608
1747657500,383,2303,201,1290
1747657560,508,1524,204,458
1747657620,580,1741,200,533
1747657680,189,949,200,903
1747657740,660,1321,200,1658
1747657800,388,1942,200,844
1747657860,412,2060,200,1911
1747657920,401,2408,201,1784
1747657980,246,739,200,1408
1747658040,337,2025,204,1540
1747658100,152,760,201,582
1747658160,341,1365,204,1220
1747658220,749,2248,201,61
1747658280,429,1289,204,475
1747658340,930,1860,204,1573
1747658400,487,1948,201,306
1747658460,233,1167,204,1896
1747658520,529,2118,200,908
1747658580,478,2392,200,424
1747658640,541,2166,201,1695
1747658700,413,1654,201,1798
1747658760,241,966,200,622
1747658820,934,1869,200,1574
1747658880,236,1181,201,1979
1747658940,589,1768,201,1586
1747659000,156,626,200,105
1747659060,930,1861,200,198
1747659120,492,1968,201,280
1747659180,1357,2714,204,1323
1747659240,113,678,200,1554
1747659300,421,1685,204,1801
1747659360,235,1176,204,1337
1747659420,446,1339,201,1064
1747659480,365,1828,204,449
1747659540,178,890,201,1207
1747659600,652,1956,204,591
1747659660,287,862,204,1084
1747659720,650,1300,204,50
1747659780,178,891,204,1561
1747659840,382,1147,204,1306
1747659900,731,2195,201,1829
1747659960,259,777,204,700
1747660020,1481,2963,201,1505
1747660080,155,621,200,788
1747660140,280,1122,201,1048
1747660200,1275,2551,204,1546
1747660260,329,1647,200,1136
1747660320,478,2393,200,1128
1747660380,271,1357,201,605
1747660440,348,1045,204,525
1747660500,202,1213,201,103
1747660560,679,1359,201,785
1747660620,264,1586,204,1818
1747660680,471,942,200,1388
1747660740,791,2374,204,120
1747660800,322,1933,200,397
1747660860,651,1953,204,1205
1747660920,152,763,204,1728
1747660980,690,2070,201,1291
1747661040,464,1859,200,1761
1747661100,436,873,201,1867
1747661160,792,2376,201,741
1747661220,696,1393,200,571
1747661280,712,2137,201,848
1747661340,298,895,201,1937
1747661400,315,946,201,50
1747661460,1273,2546,201,135
1747661520,235,1179,204,829
1747661580,176,1056,204,500
1747661640,225,1354,201,1130
1747661700,224,898,200,1543
1747661760,329,988,200,406
1747661820,160,964,200,1704
1747661880,779,169,404,1677
1747661940,687,2749,200,226
1747662000,240,961,201,1071
1747662060,446,1340,201,1565
1747662120,153,768,200,872
1747662180,852,2558,201,1562
1747662240,266,1597,200,1189
1747662300,296,1187,200,1235
1747662360,336,2021,201,626
1747662420,385,1540,200,653
1747662480,560,1121,204,1057
1747662540,437,1751,201,325
1747662600,748,2245,200,1474
1747662660,246,985,204,1138
1747662720,329,1318,201,966
1747662780,580,1161,200,319
1747662840,491,982,201,1324
1747662900,546,1638,200,1043
1747662960,1257,2514,200,218
1747663020,526,2106,201,1775
1747663080,202,1012,204,1203
1747663140,548,2193,200,682
1747663200,938,1877,204,1194
1747663260,151,757,204,1726
1747663320,256,1541,201,1871
1747663380,564,1693,204,1596
1747663440,306,612,200,73
1747663500,340,1703,200,220
1747663560,661,1322,204,1452
1747663620,1375,5503,200,1820
1747663680,225,903,204,1806
1747663740,342,1712,204,938
1747663800,749,2249,200,1113
1747663860,298,1193,204,1236
1747663920,386,773,201,85
1747663980,349,1749,201,609
1747664040,348,1046,204,1434
1747664100,442,1769,200,1434
1747664160,180,1083,204,1094
1747664220,187,939,200,777
1747664280,412,2064,200,993
1747664340,256,1537,204,1517
1747664400,451,1805,204,300
1747664460,463,2315,201,522
1747664520,205,1232,201,614
1747664580,317,1268,204,1877
1747664640,819,1639,204,1897
1747664700,513,1540,204,1148
1747664760,1388,2776,204,71
1747664820,466,1864,204,1147
1747664880,652,1958,201,279
1747664940,217,1087,200,200
1747665000,492,2461,204,1071
1747665060,159,957,201,741
1747665120,180,1084,201,205
1747665180,844,1688,200,602
1747665240,484,2423,204,974
1747665300,1157,2315,201,1497
1747665360,711,1423,200,1185
1747665420,540,2161,200,470
1747665480,288,1443,204,473
1747665540,332,997,201,241
1747665600,543,2718,201,1444
1747665660,265,1592,200,1276
1747665720,292,1754,201,153
1747665780,366,733,201,325
1747665840,484,2424,204,1537
1747665900,621,2484,200,1286
1747665960,607,1215,204,1269
1747666020,460,2301,204,1311
1747666080,387,242,500,1616
1747666140,468,2344,201,530
1747666200,508,1016,200,1870
1747666260,1029,2058,204,625
1747666320,801,2404,204,1822
1747666380,840,2520,200,984
1747666440,414,1657,200,1775
1747666500,301,904,204,1558
1747666560,128,771,201,342
1747666620,215,1293,204,931
1747666680,253,1265,200,1832
1747666740,396,1587,200,1790
1747666800,632,2528,201,342
1747666860,1329,2658,204,155
1747666920,434,1304,204,1654
1747666980,618,191,500,189
1747667040,449,2698,201,1657
1747667100,920,2762,200,1233
1747667160,694,2778,201,1797
1747667220,916,1833,201,1960
1747667280,860,2582,204,523
1747667340,990,3963,200,666
1747667400,376,1882,200,1428
1747667460,797,3189,201,1900
1747667520,380,2281,200,1848
1747667580,1042,2085,204,813
1747667640,661,2644,200,1142
1747667700,368,1840,201,1981
1747667760,1127,3383,200,1934
1747667820,362,1449,200,1850
1747667880,294,1769,200,1594
